Index,demand
391,0.14983263467977703
392,0.10020650170014334
393,0.1338010057147687
394,0.6919046832386079
395,0.8537542365475903
396,0.581021446195904
397,0.07697701693342117
398,0.021109897432739434
399,0.10424792273755389
400,0.09487289867852475
401,0.2656784884549065
402,0.056559778756206526
403,0.06772514301850643
404,0.021641784262294753
405,0.0744381609783677
406,0.12799424738286327
407,0.25452777648906083
408,0.09668490003200043
409,0.5565008200827984
410,0.2894068915733573
411,0.14486284565834265
412,0.14116137680790264
413,0.10954380686449719
414,0.06297802696848583
415,0.13846537761924574
416,0.04891669235667158
417,0.02699013490161937
418,0.030458416120340656
419,0.12775846108717862
420,0.11853796824945077
421,0.03872972812578517
422,0.08720708075735477
423,0.029930271111577596
424,0.7747037099409171
425,0.9835860164274957
426,0.8508835082334534
427,0.1071074114776395
428,0.03288768260256276
429,0.24890395176053498
430,0.1342250198064862
431,0.03180611439809769
432,0.011699574118388935
433,0.025879110957153225
434,0.014967861825667417
435,0.06966863790841907
436,0.12667628309111367
437,0.0648177492330429
438,0.41971603199584884
439,0.4647836362002462
440,0.0866565089679039
441,0.13234261183527762
442,0.15311096019998888
443,0.2696523858459708
444,0.08901474325495982
445,0.2555244714612613
446,0.10480686545987583
447,0.02911920378035606
448,0.0673377572142519
449,0.10131627585401473
450,0.13628870548088673
451,0.04524681641979376
452,0.025035258642204378
453,0.28804035907316083
454,0.3911858513598001
455,0.14417027240851518
456,0.06719694483481821
457,0.035741244944407946
458,0.23956657092262326
459,0.05563443617215243
460,0.2672263499811846
461,0.03805377635817327
462,0.046434426993296564
463,0.047354845849092816
464,0.022537426322938696
465,0.0243176456342178
466,0.05842136278587038
467,0.03893520258473585
468,0.2636505798752073
469,0.7683886397529486
470,0.4113355571172518
471,0.41629218500525794
472,0.09613740293737624
473,0.17703405881384018
474,0.2585672705047507
475,0.5040236528622744
476,0.0930551437975506
477,0.03701865367122944
478,0.048181285359201846
479,0.03112099668764889
480,0.25418270128599896
481,0.13036135639058744
482,0.08957637924691926
483,0.27977590478359743
484,0.2597239582483288
485,0.27039788341891097
486,0.9690719622969699
487,0.10128760008126982
488,0.027689383897989604
489,0.14336700851475281
490,0.26316638724891683
491,0.03675417434640609
492,0.06786635487626692
493,0.46670931340713406
494,0.005840761997856435
495,0.06360243018725727
496,0.038980148702018276
497,0.043080092432359045
498,0.0695770673176338
499,0.24611365699282953
500,0.3945767759650742
501,0.41992946084362665
502,0.54128184411799
503,0.4036415641127106
504,0.15282007511056328
505,0.1431316197842908
506,0.2600908205467867
507,0.01401559900791867
508,0.019759336405643632
509,0.15540132998572412
510,0.09308065223347352
511,0.0512169404095407
512,0.15982245026745331
513,0.13937086715816885
514,0.5981883602051434
515,0.1105998241350046
516,0.008915287959680523
517,0.07819540144893883
518,0.10813442653913542
519,0.08619691470175718
520,0.0487125207223426
521,0.011078517206590359
522,0.007408586707085565
523,0.013779311974363873
524,0.03901895615462725
525,0.05818364748424117
526,0.08714889998517135
527,0.10022997642272051
528,0.14207255341351524
529,0.41084142642519234
530,0.7387529685290876
531,0.3992951186494851
532,0.41879406711377754
533,0.6422125317133994
534,0.09900547979849657
535,0.021443889335597235
536,0.06391911703586908
537,0.06563018000930086
538,0.1403750426134054
539,0.16028786366685463
540,0.0679785309980531
541,0.03908164396754032
542,0.06347698880517143
543,0.15933218477165575
544,0.019128734380577665
545,0.002452877412098898
546,0.06754803374983881
547,0.1804669200372964
548,0.01978184037195588
549,0.02143180441102716
550,0.047505084089450894
551,0.025740037304503985
552,0.009508940213516767
553,0.035454837933608145
554,0.09929742382619004
555,0.06328599770852333
556,0.07684932543564915
557,0.26881007339339047
558,0.40744479464953876
559,0.3942899648813804
560,0.7748921126482636
561,0.7370612346291188
562,0.4189925091292719
563,0.09248626542490569
564,0.04313874184274915
565,0.021436809912878742
566,0.06212902496829178
567,0.11074094429956408
568,0.02001697410965407
569,0.03155041252493024
570,0.45653687105994306
571,0.04933427294926815
572,0.019910053355931805
573,0.0621999300774046
574,0.04931277423661008
575,0.09544000710509064
576,0.03519419799028696
577,0.06823058164543612
578,0.019287294607947477
579,0.04462605268295449
580,0.010594064734834329
581,0.025596104318862712
582,0.044531974616454424
583,0.1253336960018603
584,0.16237774074617653
585,0.5515218181300227
586,0.40681092705530664
587,0.24366874066984692
588,0.7647680186876576
589,0.4014595174835229
590,0.5127133839997948
591,0.11905887256672372
592,0.03696294444643201
593,0.02975033281901086
594,0.04344782876169786
595,0.057098824361708996
596,0.05931250436100547
597,0.03919974018132479
598,0.05887393793441375
599,0.45322671736262093
600,0.10741570469666618
601,0.26476142361155797
602,0.04433405882050901
603,0.07733331470530418
604,0.16697968595954868
605,0.1391319338695906
606,0.25995550777614784
607,0.03916770652668041
608,0.03315713040082026
609,0.043580039017832306
610,0.15011947373358406
611,0.4903884439942251
612,0.4155241359040782
613,0.29671924948565853
614,0.12649568521372412
615,0.41711565095847564
616,0.16172764171774553
617,0.09002579083965609
618,0.029714979692295335
619,0.04968673914539037
620,0.039394994507944946
621,0.1350641212098829
622,0.25512539590792194
623,0.07220381991460126
624,0.26502852356717793
625,0.03172360981292791
626,0.0726834965093833
627,0.16075509504002589
628,0.0674202329603345
629,0.019673983266128358
630,0.12108559729316509
631,0.13698932419692444
632,0.05525401325541081
633,0.23934134620226127
634,0.2445783201678187
635,0.0832582839469664
636,0.10021485919608555
637,0.03819399709829031
638,0.09532150358999038
639,0.10879264100290383
640,0.056006529276411456
641,0.15623097657155893
642,0.25549400091138097
643,0.05869971230067051
644,0.0319170951977953
645,0.013848045136450713
646,0.11122264169150764
647,0.010473335390305514
648,0.013089351424489741
649,0.08979547475434271
650,0.04863266811416342
651,0.03666893591066789
652,0.10628150846858761
653,0.04386921488721262
654,0.08954690584147826
655,0.008045392044133702
656,0.06004673595070807
657,0.13167370480149412
658,0.40862252772355817
659,0.4969451456272445
660,0.025961930448159084
661,0.020978163077484156
662,0.023570006897214887
663,0.039597018563896115
664,0.10324407215241374
665,0.01899315648340936
666,0.06386466901232177
667,0.12843366527419764
668,0.01692679484550487
669,0.0297162697926538
670,0.014968082771811957
671,0.02649459216719434
672,0.06960343051485507
673,0.10848442559257793
674,0.2964996618948364
675,0.01036142356274228
676,0.022023199886545334
677,0.06779059079122625
678,0.06428327391892413
679,0.11677985806338974
680,0.27273349118454004
681,0.04287476550962008
682,0.013228346011069361
683,0.01037871127244296
684,0.10874168506006121
685,0.028676672724406608
686,0.01727432574547239
687,0.09041292441280482
688,0.1583661827261666
689,0.04309531082838877
690,0.024059409211722935
691,0.008238756900762255
692,0.25124157662514734
693,0.016094519505105022
694,0.029583459074931925
695,0.2530792396472771
696,0.08250182323308093
697,0.0623933784768476
698,0.02579221399761011
699,0.04872899600899579
700,0.07841635648471085
701,0.38333736588471906
702,0.03929357420355029
703,0.02107351929705386
704,0.021912884298798875
705,0.05212071516186266
706,0.07773148821656156
707,0.1468491471194824
708,0.07390433162970726
709,0.15922922162652106
710,0.1270189057889513
711,0.024546072789816197
712,0.044036680468921396
713,0.0367088480225085
714,0.03193640063826171
715,0.16135599436828651
716,0.019538987486535455
717,0.019028145773451924
718,0.11992569800379264
719,0.01692892421189088
720,0.12265085644800537
721,0.042106916317424276
722,0.015533419644052889
723,0.27195407134370947
724,0.6607241371145239
725,0.24948917617982855
726,0.05890983101649259
727,0.07415690273008621
728,0.03181971314192043
729,0.0827495054205898
730,0.05046135271740024
731,0.08765090310174355
732,0.6492169299079211
733,0.08748828000571582
734,0.02016788365659236
735,0.09354777218581933
736,0.08685068896667385
737,0.04446301235546448
738,0.16196270031841906
739,0.4761472274071903
740,0.0791407989084006
741,0.13788882573743722
742,0.03406331659255143
743,0.03870454739157169
744,0.01846845520539945
745,0.09830331810836881
746,0.02114583805931395
747,0.006745537359581979
748,0.017892308379031645
749,0.0606799075507137
750,0.05733683249650036
751,0.02765974817112794
752,0.06273798580067261
753,0.01538559106166733
754,0.0981783607629311
755,0.024058963162830446
756,0.04645164125241335
757,0.017750713067331055
758,0.03277241181049819
759,0.08683029073461113
760,0.10505774930771089
761,0.01895630439043585
762,0.05309614271850102
763,0.4632598347046625
764,0.051057500378686844
765,0.08354058101209672
766,0.04452535737524805
767,0.04038605620972947
768,0.03730526483502516
769,0.14300456724537447
770,0.03797931621405333
771,0.014407076195510717
772,0.00886031288065242
773,0.041177352324637415
774,0.09667589219913325
775,0.02545615742610656
776,0.2496179278086711
777,0.05432034286967208
778,0.03239760599432359
779,0.046512204376115675
780,0.2646203601894296
781,0.0268081264043508
782,0.020233470641823875
783,0.02949158563498884
784,0.046208185116412025
785,0.04955423171524284
786,0.27057973842581035
787,0.0748711332234555
788,0.0056236549098668456
789,0.014368704851833093
790,0.05070909849793695
791,0.13598204381430626
792,0.11530740043657695
793,0.09751355162556756
794,0.09178416515751026
795,0.026540883870752454
796,0.042425395316467406
797,0.07038558235924336
798,0.2693853483594144
799,0.1286429542202882
800,0.011470291535564734
801,0.03091789108119443
802,0.015126885861059577
803,0.012121388497324762
804,0.021200591584003628
805,0.015002826980945351
806,0.025281149238170438
807,0.005672663380945641
808,0.01545849218916508
809,0.018447622756315653
810,0.012964865447767163
811,0.02260697931651006
812,0.06777508960881783
813,0.04821544840222287
814,0.12537777579717954
815,0.005390142564338992
816,0.008558280965229025
817,0.123684497309351
818,0.1549660590924532
819,0.13021241694817998
820,0.024857228778435308
821,0.008364946587387224
822,0.028398836320567066
823,0.019171833691455465
824,0.007350701393561184
825,0.011652004837131049
826,0.004225212607035298
827,0.011267298069546268
828,0.0141663784544806
829,0.007824218571265591
830,0.07218213417880648
831,0.047704385641919506
832,0.009796968146716593
833,0.012697708003215524
834,0.012095628618964929
835,0.007205706007749399
836,0.01260846555562946
837,0.08176092197099079
838,0.03845713354441701
839,0.04451619894528634
840,0.005769071362215058
841,0.02892111427328675
842,0.014318014086976052
843,0.07742400874613871
844,0.011936495511446026
845,0.012115245279118097
846,0.016037444371228386
847,0.09853025976699215
848,0.05763528229152996
849,0.050149655696398864
850,0.05817471690136311
851,0.007046730635599642
852,0.07890588840306327
853,0.02129220909395606
854,0.010067527950201353
855,0.06717511095175359
856,0.04808809830743611
857,0.1333262680722803
858,0.04148543681624332
859,0.047180340469745785
860,0.03669825987588781
861,0.0373963715734155
862,0.014891498532062048
863,0.01108438674227411
864,0.01023712332795769
865,0.013857857217669124
866,0.028474801468192857
867,0.010934097827452784
868,0.06804696052228558
869,0.04711390885922006
870,0.02831939470974955
871,0.10853806593133389
872,0.021405982297180427
873,0.028066673126994977
874,0.009955261553721733
875,0.013635634881522979
876,0.022728514417050972
877,0.04507414861237303
878,0.018883065552843626
879,0.012888174884662668
880,0.02873049830316734
881,0.012532165529691386
882,0.01083891087367647
883,0.09070191699396805
884,0.09998753406679961
885,0.025057269485528236
886,0.07129543587174353
887,0.0211052822352333
888,0.0654837236146472
889,0.02915969295364607
890,0.0568468616602188
891,0.022312542130822618
892,0.0626899870133062
893,0.014813183159327186
894,0.031416279767379915
895,0.04445326336021739
896,0.03367059720009578
897,0.12957149632425952
898,0.042890407437060095
899,0.05313446067922317
900,0.04953600633551397
901,0.15132619908847306
902,0.2502358597519695
903,0.021029537370241123
904,0.02133276857111869
905,0.16745738220054945
906,0.03850846288328238
907,0.40418199577320424
908,0.07709070950332171
909,0.15189678481720864
910,0.05279639101411521
911,0.008938226076537287
912,0.01517422877976163
913,0.26346734959165036
914,0.03738479547207492
915,0.4801961278142901
916,0.08408112894229204
917,0.03933124802766504
918,0.08232525681486354
919,0.05704852988310947
920,0.022645093945286705
921,0.053628870126754664
922,0.018114432548765637
923,0.014939514739723261
924,0.11933106214687267
925,0.08559146189907751
926,0.1552318499934379
927,0.560900119598324
928,0.02882060051335776
929,0.039616219167205965
930,0.034797883323524625
931,0.1213377704118202
932,0.15626268806228638
933,0.020572775606052297
934,0.06029882586097177
935,0.042018070983789214
936,0.06652583842851098
937,0.04619389609522027
938,0.42789732287359916
939,0.11853705969392035
940,0.09652710122481777
941,0.28813863761087743
942,0.07528848387171198
943,0.6158844747147801
944,0.020728760132280723
945,0.07252476014688577
946,0.13564147452752753
947,0.042431242857904776
948,0.031041049056191462
949,0.047374125614028845
950,0.05628046314757842
951,0.08093925371596358
952,0.12411435793391913
953,0.06346348351652537
954,0.058252034083094414
955,0.04330349346333823
956,0.3075777346953379
957,0.03872597888213239
958,0.0287568917028634
959,0.053905386721434426
960,0.04529065844014153
961,0.03673263319082525
962,0.035509159483083724
963,0.03691072914107302
964,0.08504771139337947
965,0.0772262498121502
966,0.0257358112887809
967,0.07323974171159037
968,0.15932929344734464
969,0.17285303334062255
970,0.01257251595325425
971,0.0028107150800266894
972,0.01384158981391356
973,0.08081437728213889
974,0.27164942997066094
975,0.01409389042994211
976,0.07881792093722845
977,0.1880877586073585
978,0.27984061631446666
979,0.054779143791026594
980,0.04252921464294229
981,0.020996363858612553
982,0.01838316450575356
983,0.0065636325033634054
984,0.04670210363767599
985,0.009417060551788205
986,0.09295783487238996
987,0.2630673472830175
988,0.28464541593794107
989,0.03833355461797375
990,0.061706197829479156
991,0.011158726366615133
992,0.011782970418850205
993,0.027428359830420773
994,0.041816198665525085
995,0.14397884925907833
996,0.019608304989501682
997,0.037256387255568166
998,0.04600507160920187
999,0.03417657330172547
1000,0.07682217156272789
1001,0.5421765499099082
1002,0.008601816458835147
1003,0.045284202684912234
1004,0.02675793008401425
1005,0.022911781174848347
1006,0.03611972186158056
1007,0.09190642052541227
1008,0.014414780580908377
1009,0.1141366467279945
1010,0.15654025926776685
1011,0.08085811811407098
1012,0.05683789293465779
1013,0.05903766803342163
1014,0.012121287691664977
1015,0.0366840301385544
1016,0.026943295994547114
1017,0.025062607874582376
1018,0.004686168391159568
1019,0.07039373701600887
1020,0.05376994487354067
1021,0.23995967418601677
1022,0.020700592502272065
1023,0.04294751877206801
1024,0.0421090549219677
1025,0.02172777495649488
1026,0.018205543858263572
1027,0.025194084659643554
1028,0.043748100443095295
1029,0.029077606825400976
1030,0.08782686756148982
1031,0.140029263298703
1032,0.15322463518460036
1033,0.06162853173431016
1034,0.03693411383675185
1035,0.05067127425073876
1036,0.06575812137419362
1037,0.04856616437474761
1038,0.02201012000103716
1039,0.06318143350392277
1040,0.017793710908874927
1041,0.022775547751649694
1042,0.07366970728650489
1043,0.03790700388712664
1044,0.01966534101982012
1045,0.023827220790988837
1046,0.09430743756006219
1047,0.06288998298503762
1048,0.24807810457344817
1049,0.2353529521393074
1050,0.2493785493438647
1051,0.07586727707340431
1052,0.07717495493169514
1053,0.017237644689450656
1054,0.04574971367142759
1055,0.04027992601184888
1056,0.13429847259020744
1057,0.05091311126286933
1058,0.6076522936930978
1059,0.14362159425805426
1060,0.013891073606764375
1061,0.08935492620322431
1062,0.04680767748409326
1063,0.040082149828986655
1064,0.025387248501951825
1065,0.02148314738355527
1066,0.0086359674776312
1067,0.05817002284703426
1068,0.03197529023326154
1069,0.013140830186925403
1070,0.02086468037113913
1071,0.022079493324431963
1072,0.047725172415929495
1073,0.08568883719864064
1074,0.08812870786090371
1075,0.07515525044133409
1076,0.11839550581624997
1077,0.13646030062278156
1078,0.4261212734189458
1079,0.058614709680676585
1080,0.025476902289103553
1081,0.07682405667584268
1082,0.020339879900361135
1083,0.04877618239944382
1084,0.030224283043772983
1085,0.079073275758403
1086,0.06791182120411449
1087,0.16097089212289373
1088,0.05928254585382646
1089,0.08021926416338361
1090,0.044892980420307815
1091,0.07134646763395056
1092,0.03649741546930907
1093,0.032676184254929054
1094,0.02733091844908735
1095,0.14533013937477132
1096,0.01100371453462109
1097,0.032720081369846964
1098,0.05209558046327723
1099,0.02969491567234839
1100,0.016161241478421948
1101,0.009337096680693675
1102,0.026741866291960265
1103,0.03754307910265187
1104,0.06906046029559437
1105,0.07829399128962854
1106,0.12600499492006237
1107,0.11969435968473814
1108,0.16699664324923696
1109,0.0903498888141446
1110,0.1315071584794235
1111,0.010466613798109141
1112,0.09485235162837197
1113,0.010310814444587703
1114,0.053325663059696445
1115,0.006499121524011836
1116,0.046258838506158514
1117,0.09703017049777216
1118,0.028882563184425534
1119,0.02143184212156584
1120,0.0494563897540578
1121,0.04632307549266814
1122,0.010445449743050048
1123,0.045800651668933774
1124,0.07586047274021118
1125,0.0312886997045034
1126,0.07535292555193084
1127,0.027678153868084063
1128,0.03301848636105889
1129,0.05413572370167971
1130,0.014439142500202428
1131,0.029640535435294595
1132,0.07380761942721413
1133,0.10404065713674304
1134,0.13294728991263324
1135,0.4635788290585497
1136,0.12260519125259332
1137,0.13411111561245012
1138,0.08487069388249621
1139,0.08915543467229232
1140,0.09402676085393219
1141,0.06650451766961335
1142,0.05667703107279366
1143,0.012288647150954337
1144,0.022178170805727815
1145,0.2677375350942412
1146,0.08693725203485073
1147,0.07920043241830949
1148,0.07857563507638468
1149,0.08693895426809979
1150,0.02446350330875126
1151,0.024145219166429754
1152,0.009630165128641698
1153,0.020764141838711184
1154,0.04535051548470406
1155,0.12191171747452609
1156,0.06793740149522294
1157,0.038769168771928486
1158,0.13085067104926557
1159,0.4831339810658517
1160,0.11904018149206307
1161,0.013203705662430891
1162,0.25680924337336547
1163,0.07971711016753213
1164,0.2644397318587185
1165,0.2588568772558467
1166,0.06293125284543429
1167,0.04587536036589383
1168,0.05284425162198155
1169,0.09741506953280452
1170,0.27712609599107924
1171,0.05776255436899946
1172,0.24864456442380994
1173,0.10584948326363719
1174,0.07169361263404428
1175,0.01693549042219674
1176,0.011436507691092368
1177,0.017516977336253216
1178,0.018650348417275416
1179,0.05318634337332887
1180,0.06714062661910593
1181,0.017971132857161284
1182,0.14450762834794847
1183,0.17826456499055063
1184,0.13788945407799366
1185,0.0911353031092231
1186,0.03165149838483418
1187,0.11602188894870492
1188,0.24823541815975983
1189,0.25580040211236177
1190,0.06310013955689403
1191,0.010884469853001639
1192,0.057615340688903886
1193,0.027891520610295206
1194,0.06905319330541473
1195,0.580616804444847
1196,0.039741639060284134
1197,0.05359694494539292
1198,0.28221854385686757
1199,0.2546628496240806
1200,0.01683093340405051
1201,0.009268163860056687
1202,0.03712941324062314
1203,0.05978812312458803
1204,0.14419263390404793
1205,0.14041310776329682
1206,0.13854066713960464
1207,0.07265936093017836
1208,0.27399672549488346
1209,0.24917830065276736
1210,0.16900671277599508
1211,0.25154911653625595
1212,0.3937479384451402
1213,0.06798034029945584
1214,0.026498390005527186
1215,0.05019596273093493
1216,0.09952821399116982
1217,0.04973651257452609
1218,0.15654643223895
1219,0.7769077052799542
1220,0.010184415163887043
1221,0.0746583563298147
1222,0.3931141535887712
1223,0.014389698785454468
1224,0.06439762382724319
1225,0.2552095013846549
1226,0.018549102225888122
1227,0.012125074569040375
1228,0.05775645764989207
1229,0.06445124525894162
1230,0.021702835202220414
1231,0.043385840538136156
1232,0.005999851391685783
1233,0.16466441884920893
1234,0.07833860922327976
1235,0.10064717452081043
1236,0.13718852087977615
1237,0.15903476669534305
1238,0.2516088561309745
1239,0.43891401910752537
1240,0.27923572723490164
1241,0.03369176988386201
1242,0.2541514006000753
1243,0.2561534387573393
1244,0.13360100896962473
1245,0.7407212192461681
1246,0.4487720600988399
1247,0.28254928392471923
1248,0.009344853720326228
1249,0.023082540214498504
